,Date,Open,High,Low,Close,Volume,Market Cap,Mean,normalize,Diff,Class
201,"Apr 20, 2017",1211.08,1240.79,1208.41,1229.08,315108000.0,19719900000.0,1220.08,0.355391085808,-0.00508175490548,True
202,"Apr 19, 2017",1212.13,1215.51,1205.08,1210.29,288061000.0,19734800000.0,1211.21,0.34742023417,-0.00797085163777,False
203,"Apr 18, 2017",1193.77,1217.57,1193.77,1211.67,270524000.0,19433800000.0,1202.72,0.339790862084,-0.00762937208621,True
204,"Apr 17, 2017",1183.25,1194.9,1172.65,1193.91,253206000.0,19260500000.0,1188.58,0.327084228244,-0.0127066338397,True
205,"Apr 16, 2017",1172.61,1187.22,1172.61,1182.94,183231000.0,19085100000.0,1177.775,0.317374526785,-0.00970970145954,True
206,"Apr 15, 2017",1167.3,1188.0,1164.96,1172.52,203559000.0,18996500000.0,1169.91,0.310306798698,-0.00706772808693,True
207,"Apr 14, 2017",1170.33,1190.8,1159.79,1167.54,254827000.0,19043800000.0,1168.935,0.309430634059,-0.000876164638875,False
208,"Apr 13, 2017",1201.02,1205.89,1156.44,1169.28,351969000.0,19541300000.0,1185.15,0.324001925976,0.0145712919173,False
209,"Apr 12, 2017",1204.81,1207.14,1196.76,1200.37,288702000.0,19600800000.0,1202.59,0.339674040132,0.0156721141559,False
210,"Apr 11, 2017",1187.46,1208.07,1187.46,1205.01,216182000.0,19316000000.0,1196.235,0.333963243948,-0.00571079618467,True
211,"Apr 10, 2017",1187.3,1190.34,1179.04,1187.13,215883000.0,19311200000.0,1187.215,0.32585759775,-0.0081056461976,False
212,"Apr 09, 2017",1176.57,1197.21,1171.86,1187.87,242343000.0,19134400000.0,1182.22,0.321368938908,-0.00448865884224,True
213,"Apr 08, 2017",1172.65,1184.98,1162.58,1175.95,209312000.0,19068600000.0,1174.3,0.314251786149,-0.00711715275887,False
214,"Apr 07, 2017",1178.94,1186.58,1163.39,1176.9,317022000.0,19168500000.0,1177.92,0.317504828193,0.00325304204383,False
215,"Apr 06, 2017",1125.81,1188.37,1125.81,1182.68,511222000.0,18302600000.0,1154.245,0.2962297535,-0.0212750746927,True
216,"Apr 05, 2017",1134.14,1135.09,1113.63,1124.78,414784000.0,18435700000.0,1129.46,0.273957199065,-0.0222725544354,False
217,"Apr 04, 2017",1145.52,1156.44,1120.52,1133.25,436310000.0,18619000000.0,1139.385,0.282876105773,0.00891890670855,False
218,"Apr 03, 2017",1102.95,1151.74,1102.95,1143.81,580444000.0,17924600000.0,1123.38,0.26849352624,-0.0143825795335,True
219,"Apr 02, 2017",1080.61,1107.59,1075.45,1102.17,514187000.0,17559400000.0,1091.39,0.23974633978,-0.0287471864591,True
220,"Apr 01, 2017",1071.71,1091.72,1061.09,1080.5,289634000.0,17413000000.0,1076.105,0.226010774134,-0.0137355656464,True
221,"Mar 31, 2017",1026.64,1074.92,1026.64,1071.79,447287000.0,16679000000.0,1049.215,0.201846602709,-0.024164171425,True
222,"Mar 30, 2017",1042.21,1049.29,1020.04,1026.43,352969000.0,16929800000.0,1034.32,0.188461502918,-0.0133850997908,False
223,"Mar 29, 2017",1046.08,1055.13,1015.88,1039.97,298458000.0,16990900000.0,1043.025,0.19628408054,0.00782257762196,False
224,"Mar 28, 2017",1044.58,1064.65,1027.73,1047.15,326332000.0,16964500000.0,1045.865,0.198836190873,0.00255211033272,True
225,"Mar 27, 2017",972.05,1046.4,971.98,1045.77,372535000.0,15785000000.0,1008.91,0.165627304484,-0.0332088863894,True
226,"Mar 26, 2017",974.01,1007.96,954.19,966.73,303668000.0,15814800000.0,970.37,0.130994088912,-0.0346332155716,False
227,"Mar 25, 2017",936.54,975.76,903.71,972.78,435803000.0,15204800000.0,954.66,0.116876605346,-0.0141174835659,True
228,"Mar 24, 2017",1038.45,1040.47,934.36,937.52,491038000.0,16857000000.0,987.985,0.146823463388,0.0299468580416,False
229,"Mar 23, 2017",1050.05,1058.01,1028.93,1038.59,248540000.0,17043400000.0,1044.32,0.197447806907,0.050624343519,False
230,"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14,380841000.0,18187100000.0,1084.895,0.23390973534,0.0364619284332,False
231,"Mar 21, 2017",1055.36,1122.43,1055.36,1120.54,337391000.0,17125600000.0,1087.95,0.236655051208,0.00274531586848,True
232,"Mar 20, 2017",1037.24,1063.03,1036.68,1054.23,286530000.0,16829800000.0,1045.735,0.198719368921,-0.0379356822873,True
233,"Mar 19, 2017",976.73,1069.91,976.73,1036.74,406648000.0,15846000000.0,1006.735,0.163672783366,-0.035046585555,True
234,"Mar 18, 2017",1099.69,1114.07,957.65,973.82,621302000.0,17838700000.0,1036.755,0.190649667939,0.0269768845734,False
235,"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23,706599000.0,19141800000.0,1140.195,0.283603996396,0.0929543284567,False
236,"Mar 16, 2017",1251.33,1257.98,1152.44,1187.81,638568000.0,20293700000.0,1219.57,0.354932784305,0.0713287879085,False
237,"Mar 15, 2017",1240.16,1251.61,1239.75,1249.61,297805000.0,20110400000.0,1244.885,0.377681612851,0.0227488285468,True
238,"Mar 14, 2017",1232.16,1244.81,1220.72,1240.0,245306000.0,19978200000.0,1236.08,0.36976917219,-0.00791244066185,True
239,"Mar 13, 2017",1221.78,1237.37,1217.03,1231.92,380277000.0,19807700000.0,1226.85,0.361474813608,-0.00829435858136,True
240,"Mar 12, 2017",1176.62,1226.98,1175.36,1221.38,227176000.0,19073300000.0,1199.0,0.336447957,-0.0250268566079,True
241,"Mar 11, 2017",1116.32,1193.83,1116.32,1175.83,283320000.0,18093700000.0,1146.075,0.288887943141,-0.047560013859,True
242,"Mar 10, 2017",1189.36,1270.47,1077.25,1116.72,563796000.0,19275300000.0,1153.04,0.295146903869,0.00625896072797,False
243,"Mar 09, 2017",1150.35,1197.46,1141.23,1188.49,212283000.0,18640900000.0,1169.42,0.309866469802,0.0147195659331,True
244,"Mar 08, 2017",1223.23,1232.16,1148.08,1150.0,332603000.0,19819800000.0,1186.615,0.325318419511,0.0154519497082,False
245,"Mar 07, 2017",1273.21,1275.55,1204.8,1223.54,291256000.0,20627100000.0,1248.375,0.380817832943,0.0554994134328,False
246,"Mar 06, 2017",1267.47,1276.0,1264.6,1272.83,153657000.0,20531900000.0,1270.15,0.400385509878,0.0195676769349,True
247,"Mar 05, 2017",1254.29,1267.29,1238.06,1267.12,134127000.0,20316000000.0,1260.705,0.391897945761,-0.00848756411711,True
248,"Mar 04, 2017",1277.43,1279.4,1230.51,1255.15,183270000.0,20688800000.0,1266.29,0.396916796539,0.00501885077756,False
249,"Mar 03, 2017",1250.71,1280.31,1250.71,1274.99,315739000.0,20253700000.0,1262.85,0.393825507967,-0.00309128857203,True
250,"Mar 02, 2017",1224.68,1262.13,1215.62,1251.01,368275000.0,19829800000.0,1237.845,0.371355254844,-0.0224702531232,True
251,"Mar 01, 2017",1180.04,1222.5,1179.69,1222.5,229057000.0,19104800000.0,1201.27,0.338487848006,-0.0328674068378,True
252,"Feb 28, 2017",1180.72,1193.25,1171.82,1179.97,184956000.0,19113600000.0,1180.345,0.31968400691,-0.0188038410959,False
253,"Feb 27, 2017",1163.78,1181.98,1163.38,1179.97,131570000.0,18837300000.0,1171.875,0.312072607432,-0.00761139947823,True
254,"Feb 26, 2017",1144.27,1167.47,1130.2,1165.2,116486000.0,18518900000.0,1154.735,0.296670082395,-0.0154025250362,True
255,"Feb 25, 2017",1170.41,1174.85,1124.59,1143.84,139961000.0,18939500000.0,1157.125,0.298817809049,0.00214772665324,False
256,"Feb 24, 2017",1172.71,1200.39,1131.96,1173.68,330759000.0,18974400000.0,1173.195,0.313258799558,0.0144409905095,True
257,"Feb 23, 2017",1117.27,1176.62,1116.96,1166.72,189454000.0,18075200000.0,1141.995,0.285221531114,-0.028037268444,True
258,"Feb 22, 2017",1114.8,1125.39,1100.55,1117.44,136100000.0,18033400000.0,1116.12,0.261969469544,-0.0232520615702,True
259,"Feb 21, 2017",1079.28,1117.25,1076.93,1115.3,186869000.0,17456900000.0,1097.29,0.245048259134,-0.0169212104103,True
260,"Feb 20, 2017",1048.69,1080.49,1041.69,1079.98,109478000.0,16960200000.0,1064.335,0.21543389434,-0.029614364794,True
261,"Feb 19, 2017",1054.76,1056.81,1043.46,1047.87,77423300.0,17056600000.0,1051.315,0.203733726547,-0.011700167793,False
262,"Feb 18, 2017",1049.21,1061.1,1046.96,1054.42,99073500.0,16964800000.0,1051.815,0.204183041746,0.000449315199423,True
263,"Feb 17, 2017",1026.12,1053.17,1025.64,1046.21,136474000.0,16589600000.0,1036.165,0.190119476004,-0.014063565742,True
264,"Feb 16, 2017",1007.65,1033.37,1007.65,1027.44,122277000.0,16289100000.0,1017.545,0.173386977978,-0.0167324980265,True
265,"Feb 15, 2017",1006.21,1008.84,1001.58,1007.48,89759400.0,16264100000.0,1006.845,0.16377163271,-0.00961534526766,True
266,"Feb 14, 2017",991.74,1011.51,986.47,1004.55,137946000.0,16028000000.0,998.145,0.15595354824,-0.00781808446997,True
267,"Feb 13, 2017",998.88,1002.1,976.0,990.64,100607000.0,16141500000.0,994.76,0.15291168434,-0.0030418639001,False
268,"Feb 12, 2017",1003.52,1004.76,996.92,999.18,67530000.0,16214700000.0,1001.35,0.158833658668,0.0059219743284,False
269,"Feb 11, 2017",988.9,1009.29,982.83,1004.45,102261000.0,15976700000.0,996.675,0.154632561554,-0.00420109711461,True
270,"Feb 10, 2017",995.63,998.9,946.69,988.67,190452000.0,16083600000.0,992.15,0.150566258999,-0.00406630255478,False
271,"Feb 09, 2017",1064.7,1088.99,953.34,994.38,407220000.0,17197100000.0,1029.54,0.184166049612,0.0335997906129,False
272,"Feb 08, 2017",1062.32,1078.97,1037.49,1063.07,201855000.0,17156700000.0,1062.695,0.213960140486,0.0297940908738,True
273,"Feb 07, 2017",1040.14,1061.93,1040.14,1061.35,146007000.0,16796600000.0,1050.745,0.203221507219,-0.0107386332662,True
274,"Feb 06, 2017",1028.4,1044.64,1028.16,1038.15,111762000.0,16605400000.0,1033.275,0.187522434151,-0.0156990730679,True
275,"Feb 05, 2017",1043.52,1043.63,1022.37,1027.34,114208000.0,16847400000.0,1035.43,0.189458982661,0.00193654850951,False
276,"Feb 04, 2017",1031.33,1045.9,1015.16,1042.9,155064000.0,16648800000.0,1037.115,0.190973174883,0.00151419222206,True
277,"Feb 03, 2017",1011.46,1033.87,1008.79,1029.91,201278000.0,16326100000.0,1020.685,0.17620867743,-0.0147644974531,True
278,"Feb 02, 2017",990.0,1013.52,983.22,1011.8,145821000.0,15977800000.0,1000.9,0.158429274989,-0.0177794024412,True
279,"Feb 01, 2017",970.94,989.11,970.74,989.02,150110000.0,15667900000.0,979.98,0.139629927045,-0.0187993479439,True
280,"Jan 31, 2017",920.96,972.02,920.96,970.4,164582000.0,14859700000.0,945.68,0.108806904365,-0.0308230226804,True
281,"Jan 30, 2017",920.15,923.05,919.47,920.38,78227300.0,14844900000.0,920.265,0.0859682127778,-0.0228386915867,True
282,"Jan 29, 2017",922.07,923.42,919.15,919.5,60851700.0,14874000000.0,920.785,0.0864355005852,0.0004672878074,False
283,"Jan 28, 2017",919.81,923.91,919.81,921.59,68979600.0,14835800000.0,920.7,0.0863591170013,-7.6383583902e-05,True
284,"Jan 27, 2017",918.36,923.22,915.85,919.75,125594000.0,14810400000.0,919.055,0.0848808699952,-0.0014782470061,True
285,"Jan 26, 2017",902.39,919.33,902.22,917.59,131958000.0,14551200000.0,909.99,0.0767347854297,-0.00814608456555,True
286,"Jan 25, 2017",891.92,903.25,891.69,901.54,120831000.0,14380700000.0,896.73,0.064818946341,-0.0119158390887,True
287,"Jan 24, 2017",910.68,924.14,892.29,892.69,111349000.0,14681400000.0,901.685,0.0692716599672,0.00445271362629,False
288,"Jan 23, 2017",925.5,928.27,916.74,921.01,73588600.0,14918800000.0,923.255,0.0886551176704,0.0193834577031,False
289,"Jan 22, 2017",922.21,937.52,897.56,924.67,116573000.0,14863600000.0,923.44,0.0888213642942,0.000166246623787,True
290,"Jan 21, 2017",895.55,927.37,895.53,921.79,111158000.0,14432000000.0,908.67,0.0755485933032,-0.013272770991,True
291,"Jan 20, 2017",898.17,899.4,887.01,895.03,86728400.0,14472100000.0,896.6,0.0647021243891,-0.0108464689141,False
292,"Jan 19, 2017",888.34,904.61,884.34,899.07,105625000.0,14311700000.0,893.705,0.0621005893844,-0.00260153500466,True
293,"Jan 18, 2017",909.37,917.5,858.3,886.62,225677000.0,14648900000.0,897.995,0.0659557137955,0.00385512441105,False
294,"Jan 17, 2017",830.95,910.56,830.8,907.94,155095000.0,13383900000.0,869.445,0.0402998159084,-0.0256558978871,True
295,"Jan 16, 2017",821.78,834.53,820.27,831.53,82755200.0,13234600000.0,826.655,0.00184742114177,-0.0384523947667,True
296,"Jan 15, 2017",818.14,823.31,812.87,821.8,71013600.0,13174300000.0,819.97,-0.00415992307452,-0.00600734421629,True
297,"Jan 14, 2017",825.14,835.09,812.46,818.41,93063300.0,13285200000.0,821.775,-0.0025378952046,0.00162202786992,False
298,"Jan 13, 2017",803.74,829.0,780.0,823.98,168968000.0,12939100000.0,813.86,-0.00965055481147,-0.00711265960687,True
299,"Jan 12, 2017",775.18,826.25,755.76,804.83,222326000.0,12477600000.0,790.005,-0.031087382976,-0.0214368281645,True
300,"Jan 11, 2017",908.12,919.45,762.76,777.76,310929000.0,14615700000.0,842.94,0.016481617187,0.047569000163,False
301,"Jan 10, 2017",902.44,914.87,901.06,907.68,115808000.0,14522600000.0,905.06,0.0723045375634,0.0558229203764,True
302,"Jan 09, 2017",913.24,913.69,879.81,902.83,141877000.0,14694900000.0,908.035,0.0749779629999,0.00267342543657,False
303,"Jan 08, 2017",908.17,942.72,887.25,911.2,158715000.0,14611400000.0,909.685,0.076460703158,0.0014827401581,True
304,"Jan 07, 2017",903.49,908.59,823.56,908.59,279550000.0,14534400000.0,906.04,0.0731851953542,-0.0032755078038,True
305,"Jan 06, 2017",1014.24,1046.81,883.94,902.2,351876000.0,16314100000.0,958.22,0.120075729566,0.0468905342118,False
306,"Jan 05, 2017",1156.73,1191.1,910.42,1013.38,510199000.0,18604000000.0,1085.055,0.234053516204,0.113977786638,False
307,"Jan 04, 2017",1044.4,1159.42,1044.4,1154.73,344946000.0,16795400000.0,1099.565,0.247092643291,0.0130391270873,True
308,"Jan 03, 2017",1021.6,1044.08,1021.6,1043.84,185168000.0,16426600000.0,1032.72,0.18702369428,-0.0600689490109,True
309,"Jan 02, 2017",998.62,1031.39,996.7,1021.75,222185000.0,16055100000.0,1010.185,0.166773058242,-0.020250636038,True
310,"Jan 01, 2017",963.66,1003.08,958.7,998.33,147775000.0,15491200000.0,980.995,0.1405420369,-0.0262310213423,True
311,"Dec 31, 2016",960.63,963.74,947.24,963.74,99135100.0,15440700000.0,962.185,0.123638799097,-0.0169032378023,True
312,"Dec 30, 2016",972.53,972.53,934.83,961.24,187474000.0,15630200000.0,966.885,0.127862361972,0.00422356287458,False
313,"Dec 29, 2016",975.13,979.4,954.5,973.5,199320000.0,15670000000.0,974.315,0.134539185835,0.00667682386343,False
314,"Dec 28, 2016",934.83,975.92,934.83,975.92,236630000.0,15020500000.0,955.375,0.117519126081,-0.0170200597542,True
315,"Dec 27, 2016",908.35,940.05,904.25,933.2,167308000.0,14593300000.0,920.775,0.0864265142812,-0.0310926118001,True
316,"Dec 26, 2016",896.9,913.18,896.9,907.61,123771000.0,14407800000.0,902.255,0.0697838792946,-0.0166426349866,True
317,"Dec 25, 2016",899.65,899.65,862.42,896.18,143665000.0,14450100000.0,897.915,0.0658838233636,-0.00390005593099,False
318,"Dec 24, 2016",922.18,923.48,886.34,898.82,137727000.0,14810300000.0,910.5,0.0771930869331,0.0113092635695,False
319,"Dec 23, 2016",864.89,925.12,864.68,921.98,275564000.0,13888600000.0,893.435,0.0618579591768,-0.0153351277563,True
320,"Dec 22, 2016",834.18,875.78,834.15,864.54,200027000.0,13393800000.0,849.36,0.0222508243476,-0.0396071348292,True
321,"Dec 21, 2016",800.64,834.28,799.4,834.28,155576000.0,12853700000.0,817.46,-0.00641548537562,-0.0286663097232,True
322,"Dec 20, 2016",792.25,801.34,791.5,800.88,99629300.0,12717600000.0,796.565,-0.0251923675595,-0.0187768821839,True
323,"Dec 19, 2016",790.69,793.61,790.32,792.71,74886400.0,12691100000.0,791.7,-0.0295642044499,-0.00437183689039,True
324,"Dec 18, 2016",791.01,794.74,788.03,790.53,60524400.0,12694800000.0,790.77,-0.0303999307208,-0.000835726270928,False
325,"Dec 17, 2016",785.17,792.51,784.86,790.83,78989800.0,12599600000.0,788.0,-0.0328891369256,-0.00248920620481,True
326,"Dec 16, 2016",778.96,785.03,778.96,784.91,83608200.0,12498800000.0,781.935,-0.0383393302947,-0.00545019336901,True
327,"Dec 15, 2016",780.07,781.43,777.8,778.09,81580100.0,12511700000.0,779.08,-0.0409049200834,-0.00256558978871,False
328,"Dec 14, 2016",780.0,782.03,776.84,781.48,75979000.0,12512900000.0,780.74,-0.0394131936213,0.00149172646209,True
329,"Dec 13, 2016",780.65,788.46,777.96,780.56,81645600.0,12521500000.0,780.605,-0.0395345087251,-0.000121315103844,True
330,"Dec 12, 2016",770.04,781.92,770.04,780.09,76571000.0,12349800000.0,775.065,-0.0445129211347,-0.00497841240961,True
331,"Dec 11, 2016",774.75,774.8,765.41,769.73,57313400.0,12423600000.0,772.24,-0.0470515520115,-0.00253863087674,False
332,"Dec 10, 2016",773.02,777.09,772.91,774.65,53843100.0,12394500000.0,773.835,-0.0456182365253,0.00143331548616,True
333,"Dec 09, 2016",769.94,774.53,769.65,772.79,68705300.0,12344000000.0,771.365,-0.0478378536105,-0.00221961708515,True
334,"Dec 08, 2016",768.08,774.7,765.95,770.81,80111900.0,12312500000.0,769.445,-0.0495632239762,-0.00172537036579,True
335,"Dec 07, 2016",764.21,771.54,759.75,768.13,96426100.0,12248900000.0,766.17,-0.0525062385325,-0.00294301455622,True
336,"Dec 06, 2016",758.72,765.62,758.72,764.22,116218000.0,12159400000.0,761.47,-0.0567298014071,-0.00422356287458,True
337,"Dec 05, 2016",773.39,773.47,751.71,758.7,106363000.0,12393100000.0,766.045,-0.0526185673323,0.00411123407472,False
338,"Dec 04, 2016",771.64,773.87,768.16,773.87,60557900.0,12363600000.0,772.755,-0.0465887573561,0.00602980997626,True
339,"Dec 03, 2016",778.25,778.25,764.86,771.15,69547300.0,12467800000.0,774.7,-0.0448409212303,0.00174783612576,False
340,"Dec 02, 2016",757.54,781.3,757.54,777.94,127605000.0,12134800000.0,767.74,-0.0510953888063,-0.00625446757597,True
341,"Dec 01, 2016",746.05,758.27,746.05,756.77,80461900.0,11949200000.0,751.41,-0.0657700232195,-0.0146746344132,True
342,"Nov 30, 2016",736.28,747.93,736.26,745.69,84070800.0,11791600000.0,740.985,-0.0751382451274,-0.00936822190798,True
343,"Nov 29, 2016",736.33,737.47,734.56,735.6,68511100.0,11790900000.0,735.965,-0.0796493697296,-0.00451112460221,False
344,"Nov 28, 2016",732.48,738.01,732.48,735.81,61888600.0,11727800000.0,734.145,-0.0812848770555,-0.0016355073259,True
345,"Nov 27, 2016",735.44,739.02,731.09,732.03,52601800.0,11773800000.0,733.735,-0.0816533155191,-0.000368438463527,False
346,"Nov 26, 2016",741.51,742.21,729.63,735.38,54962700.0,11869600000.0,738.445,-0.0774207663405,0.00423254917857,False
347,"Nov 25, 2016",740.44,741.65,734.59,741.65,67807600.0,11851100000.0,741.045,-0.0750843273035,0.002336439037,True
348,"Nov 24, 2016",744.62,746.83,733.49,740.29,85919300.0,11916500000.0,742.455,-0.0738172584411,0.00126706886237,False
349,"Nov 23, 2016",751.74,752.25,738.92,744.59,76543800.0,12029000000.0,748.165,-0.0686860788637,0.00513117957741,False
350,"Nov 22, 2016",739.64,753.87,736.53,751.35,129906000.0,11834200000.0,745.495,-0.0710854220286,-0.00239934316492,True
351,"Nov 21, 2016",731.26,741.72,730.51,739.25,60802400.0,11698900000.0,735.255,-0.0802873973128,-0.00920197528419,True
352,"Nov 20, 2016",751.88,755.48,717.94,731.03,154116000.0,12027500000.0,741.455,-0.07471588884,0.00557150847285,False
353,"Nov 19, 2016",751.83,756.24,744.47,751.62,110608000.0,12025400000.0,751.725,-0.0654869546438,0.00922893419616,True
354,"Nov 18, 2016",740.71,752.88,736.89,751.59,87363100.0,11846000000.0,746.15,-0.0704968191174,-0.00500986447357,True
355,"Nov 17, 2016",744.88,755.64,739.51,740.98,108579000.0,11911300000.0,742.93,-0.0733904090017,-0.00289358988429,False
356,"Nov 16, 2016",711.17,747.62,709.04,744.2,141294000.0,11370700000.0,727.685,-0.0870900294321,-0.0136996204304,True
357,"Nov 15, 2016",705.79,715.72,705.26,711.62,72038500.0,11283400000.0,708.705,-0.104146034402,-0.0170560049701,True
358,"Nov 14, 2016",702.0,706.28,699.81,705.02,62993000.0,11214600000.0,703.51,-0.108814419324,-0.00466838492201,True
359,"Nov 13, 2016",705.2,705.26,687.32,702.03,80318100.0,11264500000.0,703.615,-0.108720063132,9.43561918789e-05,False
360,"Nov 12, 2016",716.75,717.15,704.03,705.05,64622500.0,11447700000.0,710.9,-0.102173540677,0.0065465224556,False
361,"Nov 11, 2016",715.55,718.32,714.41,716.41,63119700.0,11427200000.0,715.98,-0.0976084982506,0.00456504242614,True
362,"Nov 10, 2016",722.84,723.02,711.21,715.53,68807800.0,11542100000.0,719.185,-0.0947283878223,0.0028801104283,False
363,"Nov 09, 2016",709.83,740.05,708.61,723.27,132429000.0,11333000000.0,716.55,-0.0970962789232,-0.00236789110096,True
364,"Nov 08, 2016",703.09,712.99,702.39,709.85,79660800.0,11224000000.0,706.47,-0.106154473344,-0.00905819442038,True
365,"Nov 07, 2016",710.74,710.74,699.9,703.13,65047100.0,11344800000.0,706.935,-0.105736610208,0.000417863135464,False
366,"Nov 06, 2016",703.81,714.26,699.56,711.52,59902200.0,11233000000.0,707.665,-0.105080610017,0.000656000191158,True
367,"Nov 05, 2016",703.52,707.51,697.74,703.42,53752300.0,11227200000.0,703.47,-0.10885036454,-0.00376975452316,True
368,"Nov 04, 2016",689.12,706.93,685.56,703.24,99907700.0,10996400000.0,696.18,-0.115401380148,-0.00655101560759,True
369,"Nov 03, 2016",742.35,745.77,678.16,688.7,172808000.0,11844300000.0,715.525,-0.0980173750821,0.0173840050657,False
370,"Nov 02, 2016",730.07,740.83,722.35,740.83,84865200.0,11647200000.0,735.45,-0.080112164385,0.017905210697,True
371,"Nov 01, 2016",701.34,736.45,701.34,729.79,130527000.0,11187700000.0,715.565,-0.0979814298661,-0.0178692654811,True
372,"Oct 31, 2016",702.64,709.29,691.68,700.97,97064400.0,11207200000.0,701.805,-0.110346584154,-0.0123651542881,False
373,"Oct 30, 2016",714.12,714.12,696.48,701.86,100665000.0,11388800000.0,707.99,-0.104788555137,0.00555802901687,False
374,"Oct 29, 2016",690.29,720.4,690.05,714.48,134761000.0,11007600000.0,702.385,-0.109825378523,-0.00503682338554,True
375,"Oct 28, 2016",688.0,690.44,684.16,689.65,81145500.0,10969800000.0,688.825,-0.122010806731,-0.0121854282084,True
376,"Oct 27, 2016",678.21,688.59,678.04,688.31,96105300.0,10812500000.0,683.26,-0.127011684901,-0.00500087816958,True
377,"Oct 26, 2016",657.68,679.73,657.68,678.3,88877100.0,10484000000.0,667.99,-0.140733771091,-0.0137220861904,True
378,"Oct 25, 2016",654.0,664.42,653.7,657.59,90378800.0,10424300000.0,655.795,-0.151692568805,-0.0109587977139,True
379,"Oct 24, 2016",657.16,657.25,652.6,653.76,62218200.0,10473500000.0,655.46,-0.151993609989,-0.000301041183614,False
380,"Oct 23, 2016",657.62,661.13,653.89,657.07,54474600.0,10479700000.0,657.345,-0.150299691687,0.00169391830183,False
381,"Oct 22, 2016",633.14,658.2,632.85,657.29,78556500.0,10088400000.0,645.215,-0.161200078425,-0.010900386738,True
382,"Oct 21, 2016",630.83,634.09,630.69,632.83,55951000.0,10050300000.0,631.83,-0.173228246314,-0.0120281678886,True
383,"Oct 20, 2016",630.66,631.92,628.26,630.86,56957300.0,10046700000.0,630.76,-0.17418978084,-0.000961534526766,True
384,"Oct 19, 2016",638.13,638.87,628.01,630.52,69381700.0,10164800000.0,634.325,-0.170986163468,0.00320361737189,False
385,"Oct 18, 2016",639.41,640.74,636.0,637.96,65546700.0,10184000000.0,638.685,-0.167068134929,0.00391802853897,False
386,"Oct 17, 2016",641.82,642.33,638.66,639.19,58063600.0,10221300000.0,640.505,-0.165432627604,0.0016355073259,False
387,"Oct 16, 2016",639.08,642.9,638.9,641.63,40298100.0,10176800000.0,640.355,-0.165567422163,-0.000134794559827,True
388,"Oct 15, 2016",640.31,642.1,637.39,638.65,39035400.0,10195200000.0,639.48,-0.166353723762,-0.000786301598991,False
389,"Oct 14, 2016",637.01,641.28,637.01,640.38,58144600.0,10141600000.0,638.695,-0.167059148625,-0.000705424863095,True
390,"Oct 13, 2016",636.03,638.83,635.03,636.79,61620700.0,10125100000.0,636.41,-0.169112519087,-0.00205337046136,True
391,"Oct 12, 2016",640.87,641.34,635.97,636.19,92370200.0,10201000000.0,638.53,-0.167207422641,0.00190509644556,False
392,"Oct 11, 2016",619.24,642.08,618.5,641.07,103590000.0,9855650000.0,630.155,-0.174733452232,-0.00752602959034,True
393,"Oct 10, 2016",616.82,621.32,616.2,618.99,67481100.0,9816270000.0,617.905,-0.185741674617,-0.0110082223859,True
394,"Oct 09, 2016",619.17,619.2,616.61,616.75,39243400.0,9852480000.0,617.96,-0.185692249946,4.94246719366e-05,False
395,"Oct 08, 2016",617.34,619.85,617.34,619.11,42345900.0,9822100000.0,618.225,-0.18545411289,0.000238137055694,True
396,"Oct 07, 2016",612.61,617.91,611.82,617.12,64071400.0,9745740000.0,614.865,-0.18847351103,-0.00301939814013,True
397,"Oct 06, 2016",612.47,613.82,611.47,613.02,56812100.0,9742370000.0,612.745,-0.190378607476,-0.00190509644556,True
398,"Oct 05, 2016",610.22,613.81,609.62,612.51,68077500.0,9705320000.0,611.365,-0.191618717426,-0.00124010995041,True
399,"Oct 04, 2016",612.05,612.05,609.48,610.2,49801600.0,9733330000.0,611.125,-0.191834388722,-0.000215671295723,False
400,"Oct 03, 2016",610.97,612.57,610.46,612.13,46798300.0,9714980000.0,611.55,-0.191452470802,0.00038191791951,True
401,"Oct 02, 2016",613.95,614.0,609.68,610.89,39249800.0,9761330000.0,612.42,-0.190670662355,0.000781808446997,False
402,"Oct 01, 2016",609.93,615.24,609.93,613.98,56357000.0,9696280000.0,611.955,-0.191088525491,-0.000417863135464,True
403,"Sep 30, 2016",605.72,609.74,604.14,609.74,56122400.0,9628250000.0,607.73,-0.194885238926,-0.00379671343513,True
404,"Sep 29, 2016",605.02,606.82,604.85,605.69,55658600.0,9616160000.0,605.355,-0.197019486123,-0.00213424719726,True
405,"Sep 28, 2016",606.24,606.59,604.61,604.73,48722600.0,9634530000.0,605.485,-0.196902664171,0.00011682195185,False
406,"Sep 27, 2016",608.02,608.25,604.11,606.17,49422400.0,9661590000.0,607.095,-0.195455869229,0.00144679494214,False
407,"Sep 26, 2016",600.81,608.14,600.35,608.04,59153800.0,9545830000.0,604.425,-0.197855212394,-0.00239934316492,True
408,"Sep 25, 2016",602.75,603.38,599.71,600.83,33977800.0,9575360000.0,601.79,-0.200223103495,-0.00236789110096,False
409,"Sep 24, 2016",602.96,604.58,602.04,602.63,35359500.0,9577520000.0,602.795,-0.199319979944,0.000903123550841,False
410,"Sep 23, 2016",596.2,603.21,595.79,602.84,51067000.0,9469130000.0,599.52,-0.2022629945,-0.00294301455622,True
411,"Sep 22, 2016",597.28,598.49,596.21,596.3,67085300.0,9485280000.0,596.79,-0.204716255489,-0.00245326098885,False
